HiringManager;Experience;UniversityReputation;GPA;Gender;JobPosition;RANDOM;Salary
B;8.381357558642117;3;2.8654512523784477;male;HR;0.6923394546037627;46649.40631760039
B;14.261646635473596;1;3.476206252076199;female;management;0.569358948912462;49997.92540302314
D;1.6882662852500792;5;3.5029290990435675;female;HR;0.2529266420970303;33547.80592705337
E;7.889889518649868;4;3.460286735063962;female;HR;0.5255549680773502;36249.67141127035
D;11.524701064327967;2;2.9946422566675563;female;sales;0.7311510160061441;35355.838760294704
E;13.13113072185217;4;3.636747302195072;female;sales;0.7471105927820573;43517.44604949044
C;10.618282205364398;2;3.074758400795436;male;management;0.1820158124118808;67982.03821251947
C;10.316398680460544;4;2.977956679395174;female;services;0.8723882261196332;36781.46523336326
E;8.821942039599044;5;3.3562743307683705;male;technician;0.9357345805981057;60105.52772549924
E;13.018418217728458;4;2.553351392484814;other;services;0.9350188558054134;45125.12100269809
F;9.156197446858622;5;2.380987119766401;female;sales;0.9759270757000711;40316.881608107324
E;8.890826524450322;5;3.771294866713162;female;services;0.11569067928841015;39468.40381919514
G;10.837362956093628;5;2.828851951843208;other;sales;0.5089800116379929;50214.67220856244
B;10.795898709068526;4;3.5835731392663304;male;technician;0.9349146227409602;59351.219383633565
B;2.4571256314477115;3;3.0894437959086347;female;technician;0.9427519674457893;30514.672363752758
A;6.8330535902312635;3;4.0;female;HR;0.2633215654189254;40401.9089552766
G;2.8378404426204504;1;3.3087516479126444;female;services;0.574723877876155;23337.04217767888
A;2.451442656166078;5;2.580317633681603;female;HR;0.98690687704951;39131.60587163987
E;5.991058865988738;1;2.7227457854148254;male;management;0.7698770668349108;52985.79078627309
G;12.236412556697479;4;2.4106996894547716;male;HR;0.9600690904452212;53926.76180918299
A;0.0;3;3.5864175826717366;female;sales;0.48568408209689407;34339.99521814237
A;7.454439080461126;5;3.764453271129347;female;services;0.3129325688528998;45883.01253517422
C;9.335627356170784;5;3.764571748356762;female;services;0.49736493530373693;39835.05522495166
A;11.122400434267838;2;2.738551139413771;male;sales;0.26265811247688;58474.746619405945
E;7.708490385076647;3;3.005469359260704;female;services;0.036986760210584224;32061.514738058348
B;11.926850500060098;5;3.096377146786134;male;HR;0.8548265084375488;58898.39626740602
G;5.186743860439281;5;2.5409980039117315;female;HR;0.047433755932901445;34912.9974657838
D;10.652891891171008;2;2.505806023163504;female;sales;0.6816770965494948;33658.01461462318
F;9.329871969412192;3;2.5303730839736973;male;HR;0.7226002061065127;46990.11660012812
D;8.581597993988627;5;1.9067569481229052;female;management;0.2938469777255821;54053.76766004891
G;6.2075957837637095;2;3.3731004000621896;female;HR;0.6551847542162249;29437.941638230976
B;10.202171761793267;2;3.9356196645426857;female;HR;0.7850493333199338;33876.64741579178
A;7.228558934789668;3;2.9473692399462372;male;management;0.14344871244542823;80186.32241571342
D;4.754831801768493;5;2.682570301168675;female;sales;0.364639560504449;36830.13466696917
B;11.421419363100172;4;4.0;male;HR;0.2569455984189598;56819.81730043461
E;10.256789374176602;5;3.548579607304366;male;sales;0.3486930386408489;61370.717371065795
E;12.251145367887322;4;3.2436229880762126;male;technician;0.05636947077466481;60374.67657413246
D;8.657204738216043;5;2.919906503328985;male;services;0.5472862960725521;53396.42129384881
A;15.545144069553253;4;2.687636149251203;female;services;0.8025817191017975;48878.82469541677
B;8.366717926919435;3;3.167576879543828;male;HR;0.31220782020481985;47371.09094367267
E;5.973291457278743;5;3.074597276086508;male;services;0.789843892055924;50546.98321134211
A;10.506755762965406;1;2.955288345991262;other;technician;0.17095987467985585;45430.87884053127
A;13.249976321323327;1;3.2972485144464314;male;management;0.03720436300727026;81744.06243646695
C;8.101486852345623;1;2.770702807545745;female;services;0.9234454258363655;26896.458597321547
F;12.538400835673194;2;1.9534396215522594;other;sales;0.3092974968731701;40440.902485079925
D;9.511256909486244;4;3.0645366663648743;male;HR;0.9241406607380481;52191.764216472366
C;5.996578021051318;1;3.6345989923327284;female;services;0.38795546423155336;26575.90960485926
B;7.286215187806013;4;3.70461340681917;male;HR;0.8933287025549802;51035.22100976789
F;10.011417560837403;5;3.5360264033865363;male;sales;0.023266732628408393;61020.17759642318
B;9.848072565871117;3;3.770432947217575;female;HR;0.18742021707470635;35884.20964508553
D;4.973356205990086;4;3.022274369796285;female;HR;0.759067141682736;32961.523587820164
E;10.942568822094737;4;2.9885561027597416;other;HR;0.5402435771152316;44798.074648166505
F;7.5406109713563;3;3.310978590741408;male;sales;0.5881215032078169;49458.6883260795
D;7.738537625906842;1;2.945277902324295;female;services;0.9876052150891359;26884.729415972117
A;8.452791167436631;4;3.757058682573362;female;sales;0.7515108785475028;47332.34643949383
F;11.147629867370307;2;2.459526393332732;male;management;0.09237459814826543;66720.02877726438
E;16.11378972196546;1;2.860100366693496;other;HR;0.3450880411154542;40630.670264459506
D;10.833936808891687;1;3.4027443656895895;male;technician;0.47784375168248316;47044.041713157545
E;12.289376026331215;5;3.1244760577071493;male;technician;0.19745451220431653;64070.59314710408
C;14.244730942879505;1;3.2595692200175233;other;sales;0.09907143585809541;41864.97893354772
A;9.761761977596434;2;2.94195380268578;female;HR;0.38233454254842714;38126.15463411991
E;11.755588735053879;1;2.950188589597915;female;sales;0.1747965856955196;32732.17670928123
D;15.147408254913941;4;2.265081788955454;male;sales;0.9773603127257696;60494.13309534101
G;7.051821774379597;3;2.91957583775224;female;services;0.019443151421895233;31357.327432401464
B;11.191530452988351;5;2.620290183766284;female;HR;0.9198162028430984;40256.64008139164
B;2.523979996954571;2;3.6604558157221283;female;sales;0.03604133932975406;28315.610514870124
A;8.923061853300508;5;2.7305754824742694;female;services;0.4295178793543074;45271.897074614026
B;1.6263036575843106;3;3.0495632838116054;female;services;0.5728955841557812;26966.615691426392
C;6.874652844984939;4;3.2465221138170093;female;services;0.9806319307205876;34312.54251172612
F;5.466587068934194;5;2.5874817888661097;female;services;0.23467500665736285;34545.31804966645
G;8.429423108781666;2;3.312988920370974;other;HR;0.9578063470906528;36776.50896851409
B;12.730238565931462;2;3.5680542857665336;male;management;0.6122714081490783;73559.42484743615
F;6.5276058061407465;4;3.73011360419689;other;HR;0.6423070028798807;41807.58967482521
D;8.33388113685412;3;3.8404392110452705;other;sales;0.5205541560820517;43215.94032366024
A;9.487335034721633;1;3.0315749604097784;male;sales;0.4408006580122561;52177.71420285766
D;11.901700916164707;5;3.2307834569288287;male;HR;0.22376890728721122;59196.63982394737
B;8.567976651046564;4;3.108661683021801;female;technician;0.821043744274549;39069.255515979305
E;9.358973911823263;4;2.8051684877849277;female;sales;0.2855842756715272;38527.82739462689
F;12.893056437503969;1;2.887394813130641;male;management;0.18005485729485982;66002.12291477746
F;8.82384019153826;2;2.547150277949421;female;sales;0.5690189042340339;32054.853206147258
D;9.97656585978876;5;3.7113963014438194;other;services;0.9562702322337021;47399.3584626764
E;5.934552343470763;4;3.5269884055478578;female;sales;0.23106668202715497;36709.469763892026
D;10.364236689798194;5;2.2718561288047856;male;management;0.33706423254929097;80834.30810533397
F;9.017361343934855;2;2.902357756048926;female;HR;0.21924755980691746;31057.740634180358
B;3.122577447351274;4;3.543137469551149;female;services;0.2653532942699087;31627.52452848553
G;10.647991377090987;1;3.191795579496319;male;management;0.07101418878976584;63056.84856495053
G;12.642597571648672;3;3.2175109300737166;male;management;0.9260991647151415;77539.71497723299
B;5.223892228878938;4;3.092527183762786;female;HR;0.5623452310168822;33300.55669908271
D;7.718147255511884;5;2.76803994789425;female;services;0.08147961808982884;36766.09307860532
G;11.095798369865296;1;2.845601476288849;male;HR;0.340537119710711;42579.28961867023
E;5.602233150429443;2;2.232643261791252;female;sales;0.5273997439241506;28519.98306074297
A;6.845626900724669;4;3.5766727317641824;female;management;0.19584851049781837;62728.42771730713
A;6.768594898881597;4;3.5726351784373858;female;HR;0.2785575523849788;42566.785412088924
D;6.68287800873839;3;3.6310629803720236;female;sales;0.22643314184630592;34833.51364398488
F;5.87679719681813;4;3.6870596829910918;female;sales;0.07168950849950284;36950.34140465069
F;7.606334143501215;3;3.2380341471053575;male;sales;0.7749284504323596;49354.793559274665
C;10.003589439158691;5;3.7124609004862092;other;HR;0.1252730569407422;48377.08146493373
F;12.28901361069346;3;2.6476624905231843;male;technician;0.32639610797278196;54891.32694109658
G;7.716531165556486;3;2.336906566486209;female;services;0.5044788395383352;30931.79265374957
F;6.50908329893941;5;3.619899417914196;female;HR;0.6918112478612206;37930.28081084368
G;8.56921386688664;4;2.168887867035338;other;services;0.18865485542078442;39906.98960095731
C;11.337916373488405;4;2.8364219259599497;other;management;0.14030140771265653;66016.14033811245
G;10.327925761998252;2;2.1449722801299176;male;HR;0.9905857727599101;43596.273274443905
E;7.037505862934317;5;3.207936664925547;female;management;0.6848656610199505;55403.0584708014
E;12.060947103405892;1;2.801171222461643;male;sales;0.808317484467576;46219.623254634615
G;13.341062657973497;1;2.6345501133656892;female;sales;0.6161672145024483;33608.12952815908
F;9.098771722692247;2;2.232075908713349;female;sales;0.2789552574260983;31728.76380982919
F;6.580896758760859;1;2.0577218119982374;male;sales;0.7727123108892598;37190.4571360535
C;11.77696387619423;2;2.3870881023242845;other;sales;0.3614778062481052;40555.23128731023
C;8.592578912590001;4;2.8893582475485533;other;HR;0.5047964505867202;42198.721315840856
F;6.8477965788278325;2;2.3968789596925473;female;services;0.991221596251503;27745.321323480985
C;10.41798702966928;1;2.8263754844254003;male;technician;0.4861070439903378;44973.374158046514
E;6.769203565075554;2;2.909173985643832;male;management;0.044041306463638796;60457.592765453795
G;7.492123633325868;2;2.509677975649526;other;technician;0.840728336823862;36862.62754308742
G;14.47128425984893;5;2.9146775558169624;male;management;0.050583131423398875;90541.15086866912
B;2.8148165779615786;1;3.3861747776414233;female;services;0.05771926057129417;23449.09121325776
G;11.991505568260887;4;2.561049158747365;female;HR;0.49855170651115277;38246.49456895012
B;5.094602740262394;3;2.670300718222504;female;HR;0.6387967168540096;29855.32202120532
F;9.927256320699477;4;3.7009424586513635;female;sales;0.819146330570621;40694.151656486036
E;11.474712389724214;1;3.3412092472712116;male;sales;0.14185123502614505;46859.64162600956
A;8.51780631472334;5;2.4697640791593356;female;services;0.27725682677904784;44326.48116250285
F;8.772397412140473;5;2.979537133395738;male;sales;0.8983764698904463;57971.987295895815
C;12.105980084470893;5;2.5631990754902776;male;management;0.44192119722844936;85018.2808238126
E;11.44279428927034;1;2.951865247868046;other;HR;0.2731397749968367;36053.45528070656
C;6.861926642908278;3;2.6456149435054885;female;technician;0.06336967305859076;33803.201355474506
A;10.916811745596972;1;2.915392672699937;female;sales;0.9885671203183756;38277.952955442124
E;6.721644003497296;2;2.8199154183951625;other;sales;0.6901110284634693;36030.39282751063
A;12.468868314816111;5;2.683914089252219;male;management;0.0697398094024364;103327.26442557236
F;4.472453677210613;1;2.795053457021385;female;sales;0.862184671387053;25761.430622770607
A;12.611850080455698;2;2.371896376416595;male;HR;0.3162194493055265;56336.76819353472
F;11.156493236967265;4;2.8525062288234495;male;HR;0.30442899037387094;53686.48297020774
E;5.8466111579178595;3;2.5338087713560173;female;management;0.8161114012674747;44515.64159330311
D;1.3453949133513916;3;3.021561248520786;female;services;0.28229130016394366;26680.23979883402
A;10.371595951931663;4;3.0740382229318497;female;sales;0.9553938896206043;47941.27111341137
G;9.01249563782773;1;2.1304614157934316;female;HR;0.44259646694057075;27114.053812982453
C;13.274520743315614;5;3.1082083836186802;female;sales;0.9845944457501945;45432.68063468763
F;7.008930559152331;5;2.7107576818969092;female;services;0.2870547908604951;36065.87903450423
A;7.724355267044473;4;2.234581548724919;female;HR;0.025617409897243593;40776.93650641989
D;8.812740816314315;2;3.1483237952410548;female;services;0.3562849844114895;30692.98014577696
D;1.9135475681030378;2;2.773775095767825;female;technician;0.9518543865685705;26611.126405262174
E;7.2404789804836795;2;3.745794720913855;female;management;0.17047098049147524;45558.387238447016
C;5.092201398082937;5;2.7699940660827154;female;services;0.471861274092259;34537.36110071111
B;3.535592007031404;4;3.0280601290337916;female;services;0.7932102753630326;31102.955425334134
C;10.556108093408765;1;3.5961940362118;female;HR;0.39463956061872874;30993.946175776662
F;8.526781042181506;2;3.287660024219305;female;management;0.5545846467601495;46030.17889054065
F;5.822003139205467;3;3.0029345358602897;female;sales;0.33516972023208114;32889.98668963012
D;6.905220176140849;3;3.0642130113730692;female;HR;0.42720465511884675;32108.171254435023
F;4.881574495678192;3;2.411840136401475;female;HR;0.9888106268173106;29222.45588427315
C;7.414024644651995;4;3.346780822922834;female;sales;0.813401411133272;37736.76421467686
G;11.435863978170495;1;3.0886294166267274;male;services;0.7300693915141837;42735.74737370875
A;5.332685064756326;5;4.0;female;services;0.6511749074796885;44199.33876605145
E;11.48187355345758;1;3.3586264353383446;male;services;0.12365201815747917;43438.951708961125
F;7.652926789358114;4;2.828456769790262;male;technician;0.12964326676794158;53208.989234199
C;9.702266392418181;4;2.2271419403610277;male;services;0.9364105260172154;49387.860327768285
G;7.934333487746244;1;2.9730880670224904;female;sales;0.9508001338698924;29266.30783280435
G;6.734875784067176;3;3.9400945955113613;male;services;0.2968901159543924;46338.07797010787
D;6.2554358966915595;1;2.477007379065959;female;sales;0.20375837785561013;26814.275701127957
E;7.254554633877246;4;3.448570271494147;male;services;0.23218524284654973;49382.03421223865
C;12.750237118958893;4;2.2736533042106197;other;sales;0.43280660777578495;47841.34722557054
B;5.013727314934554;4;3.488109821067559;female;services;0.26603843690393025;33141.454913509224
A;8.073851752794992;3;2.73258423053892;female;sales;0.21935511451965517;41352.98466760231
B;1.821726584294578;5;3.4256052058155224;female;HR;0.4925638943328611;33529.436375467514
A;4.029545938883778;2;3.417285842392972;female;sales;0.036625675147136105;35101.51197423456
G;11.327159608871748;2;4.0;male;services;0.5586214405957158;48392.591530646096
C;9.299163503874045;1;2.8851276518214406;male;management;0.1590131949903396;59524.95385353046
B;6.1254786038305;5;2.8135935609124902;female;sales;0.027241719026094402;38328.947136151735
C;8.11313428357558;3;4.0;male;management;0.040262003827807535;72203.64171043603
C;11.022454186849723;4;3.9995094300939362;male;services;0.0481025877221255;55225.76765644511
F;12.94253211642459;3;3.237793169186692;female;HR;0.09171282635566969;37643.50870030984
G;5.950746466198483;1;2.9723806796818293;female;services;0.6929913247371575;25411.181651727824
F;4.197607452987833;5;2.8927162615601154;male;management;0.006822954842998663;71969.4719569945
D;14.083684333836926;3;3.2014104361178806;male;HR;0.8940061801594993;54451.48237223297
F;5.5515427486675115;4;3.9941540789114103;female;HR;0.8167427049581029;35148.05073592712
F;7.8112854061263315;1;2.997604421869008;male;management;0.1297231728565995;57251.68964975583
E;9.127721970891669;3;3.414547974609353;male;sales;0.32755003354869916;51784.03602446304
F;6.431038631265739;4;3.4729574778497865;male;sales;0.6582386592505394;52328.53184870705
E;6.7835287074671875;4;2.5615100746179453;female;HR;0.030913460619639177;33731.97785876157
F;10.325767056414126;2;2.4814905201310524;male;technician;0.5193807101858458;47901.14748761264
C;13.017469891361866;3;2.85374898351838;male;management;0.045412697976171756;76904.94214511753
F;8.63467919730371;2;3.46512183452573;male;technician;0.9787303983806797;48265.69818358882
G;8.470255267844378;3;3.239920324525602;female;HR;0.552532500718862;33769.733159948475
A;8.644471377892279;2;2.480831021423532;male;sales;0.549516167811385;53819.45869593381
F;9.808397374317586;4;3.3941364961497813;male;technician;0.955030824060781;57547.60488393465
C;13.854521072645719;1;3.481028367508108;female;sales;0.20306249020982658;35633.61842743365
E;6.429155519729134;4;2.3240392523108477;female;services;0.38106176139522074;32365.648920698204
D;5.341437908467141;5;3.497007831441694;female;sales;0.7497727317859478;38863.946378499786
F;5.512177119455728;4;2.831463680483517;female;sales;0.33121378665140055;35044.7459130281
G;9.964899943775853;5;3.1203014773928857;male;management;0.6594179797073606;83169.90521741091
B;7.1271763872920655;2;2.5205166476635297;male;HR;0.8153252431024277;40597.88865152581
E;11.112934670203702;2;2.95879895199247;male;services;0.3986932382297912;45636.639089026365
F;7.730121304686154;5;3.0831610557649074;female;technician;0.15467592697741783;41043.17459416193
A;10.216118141346492;4;3.807466472853158;other;HR;0.32265911517758405;54873.206530552634
D;4.23723881300484;3;2.8680004377397292;female;HR;0.24194538402629318;29454.79880991589
D;7.155913930879677;3;2.56671099640424;male;HR;0.7251627300106066;44418.147170594304
E;13.161199745323731;1;2.779771345187966;male;technician;0.584505126421006;48471.38001512355
E;12.781030661269854;2;3.025778300371595;male;HR;0.233857463158347;48755.08680870397
A;9.409631471832535;4;2.903716985492384;male;management;0.22137372351489504;91188.86135648537
E;11.836627630189364;5;3.9294697294237038;male;services;0.2989665518607556;59634.68050684413
E;13.435969523002026;2;3.1236126218562728;male;technician;0.09868660662745155;53701.81709206323
C;8.887376810022797;5;2.9112838420941287;female;sales;0.9514796662712565;41043.729045685744
E;6.018122127235751;4;2.884329307667534;male;services;0.27622243145459613;46544.13689108498
G;8.27664324914671;2;3.385247852873505;male;technician;0.9027494187747184;47582.22342045971
C;14.031197056664201;3;3.80884314487903;male;management;0.8054710860457168;82167.99002356007
C;8.20665047273313;1;2.8674705818972477;female;sales;0.37822324869285584;29322.38112233236
A;9.63672764164634;2;2.652113363688806;male;sales;0.4874860394230004;55895.37223470605
F;14.961764283636676;4;2.1974876033312998;male;HR;0.27315945245775364;56740.64913612631
C;12.448619569586269;4;3.2128095351245136;female;services;0.6370306957744203;38993.102843860004
A;8.142533857581363;3;2.8300628937830834;male;sales;0.381498181427792;58790.69628013345
F;6.612119891892037;1;3.654000543481164;female;services;0.23888781605247333;27132.10283202621
B;6.832243215492722;2;3.2292444984383613;female;sales;0.7638684213226422;31478.892170955154
B;12.579558309052004;1;3.0101658529814705;male;services;0.09378023173065231;43919.868018017936
E;3.928570271694804;1;3.081307525169109;female;services;0.6905251426091279;23877.50752372807
E;5.139996063328397;2;2.5487308615814186;female;HR;0.9205964926719935;27082.875900887902
E;8.68565217616315;1;2.8355990174453773;female;services;0.8513896677347382;27503.32267939582
D;13.017905637637796;5;3.406942483988033;male;technician;0.83238952640736;65777.96359941032
D;3.1627404756706676;4;2.542631537050579;female;HR;0.4861528595289757;30560.01907765217
F;1.5044588172421554;2;2.7389789367741497;female;technician;0.33990656410835907;26163.55960588908
D;9.88792771732576;4;3.0267233250454426;male;sales;0.7420670713533611;55652.02118017197
C;5.221577082374029;3;1.677885463652392;female;sales;0.8293497209626689;29906.005472885154
F;12.234547110146462;2;3.4888405172851207;female;HR;0.023248009400611336;34864.001801469385
G;2.5962476515460633;3;4.0;female;sales;0.6740233521752088;31759.35534411928
C;11.385066870908787;1;2.5804697782434376;male;management;0.22533365450838294;62182.811569312194
B;9.74253661922519;1;3.210087543786137;male;management;0.229138053511459;61492.881072235425
A;13.077870577912396;4;3.305458155741181;male;sales;0.2732364249381646;72610.40137038674
A;8.284141069249937;1;3.288273227262086;male;technician;0.8612026067918626;52051.329037658186
F;7.502482766724432;5;3.4158302730491865;male;management;0.7034110385955255;79801.45796308103
G;9.40997721289671;4;3.102379941487421;female;services;0.6755663433505433;36222.52653149082
C;9.942306433523758;1;2.0867060028161823;female;services;0.17543429054196913;27298.360673282707
F;4.991724154511678;5;2.5986189132671362;female;technician;0.49996610925185747;37576.67945227796
F;6.6822229618004405;1;2.1766467618572127;male;management;0.241405759346365;52263.92967392676
E;8.988361875494748;5;2.096437975840823;female;sales;0.3664823871921047;39640.37632534793
F;13.232520171742662;2;2.507134912061997;male;services;0.27544235434481434;47096.14799503998
C;5.508389549057162;2;3.6155381112655673;female;HR;0.49248003615375724;29252.11682396705
B;4.815340666103703;4;2.75255632904379;male;sales;0.33214972472268045;48367.3075081519
B;4.417464198092535;2;2.8888923115413045;female;technician;0.4041997542252541;29167.557647798767
F;5.910004686632184;3;3.292206705813688;male;services;0.7102895928801959;43793.301717911476
G;7.443843775963884;5;3.0577599832610205;male;sales;0.9488043044071661;56452.93541026176
F;10.964771224105512;3;2.6031733313625134;male;technician;0.24141862967936722;53025.87561061631
C;7.953452723625725;2;2.8951776103679796;male;management;0.8866329022777828;62538.85429985104
C;13.273436077758598;1;3.993829401160671;female;sales;0.9561306262466729;36041.68509991338
B;13.018709002123382;2;3.2611754323356266;male;management;0.10434578933923377;72973.90776023034
C;11.256690575875513;4;2.6295138830288334;male;management;0.9264250790095742;78328.29301547972
C;5.836398696126791;2;2.109705693238533;female;HR;0.24905745251004718;26925.38734161755
G;7.899567300697306;5;3.3183581630264705;male;sales;0.6401942101808767;57719.023580268324
A;10.867512215560136;3;2.655028908328483;female;services;0.19073291699315087;40981.121432861444
G;9.668238829388464;1;3.5004835805084884;male;HR;0.9329164478675492;42435.10813225626
C;10.741275544545031;3;2.766411929199338;male;services;0.5985500279238326;48328.91928353244
E;11.54994924910909;4;2.4263166569854517;male;management;0.690329890442777;78124.64861354399
D;7.440920458849182;5;3.601345455493937;male;sales;0.39570562034895007;57858.120335308835
D;8.140197397848967;5;3.0069430348714485;male;management;0.24632536804121874;79477.35024166535
B;8.061341540679827;5;3.503905523167992;female;services;0.05998122238544812;38308.779698963444
E;12.660017614957278;3;2.1438336275964467;male;technician;0.3668955891031236;54050.94402859823
E;9.378800950152614;5;3.4467436921580408;female;HR;0.280126189593668;40118.07398598435
F;0.0;1;3.3120778658060295;female;services;0.027481072306441923;20930.53237187025
E;5.107372157628209;4;3.9044595693760797;female;services;0.507875173901401;33928.84760192331
F;6.660154463903432;3;3.122255587684885;female;technician;0.9084855479672219;34505.86237272045
G;1.9217906880597369;5;3.442803569848861;female;services;0.6649188649885104;32986.288153593836
G;5.5682160686962865;3;3.0651713542185326;female;HR;0.17838302765974678;30950.650459774613
A;9.894481361412577;3;2.4919170746525303;male;management;0.5797810862321391;83977.16150315008
C;12.42579229717785;1;2.174471501344588;male;sales;0.41320804258570343;45068.056948627665
F;7.815357947704481;2;2.845454416849967;male;technician;0.9221971297421712;45548.272151453835
F;4.335873818268535;5;2.7031559169142336;female;sales;0.3876945497980896;36483.32642862505
E;10.08116715971331;4;2.822153672897728;female;HR;0.2800095276016936;37042.9863962761
A;0.0;1;3.0115385401600325;female;sales;0.6749178853029425;26463.82171168058
E;7.061543958933298;3;2.8509702620583943;female;services;0.4312338326278923;31248.961810592573
E;6.417743906547138;5;3.380471379795348;male;management;0.22213146315872068;77721.6359990481
C;13.803558530510536;5;1.9258898271817309;other;services;0.7613235698965014;47655.338184873995
D;10.736905623639814;5;3.380526273213002;male;technician;0.6181789066989667;62697.30478448689
A;7.646988086212042;2;2.6913792955486744;male;HR;0.967446809421099;49982.89191963203
C;7.557414763448026;1;3.717833428252198;female;HR;0.594677610704201;28605.001764498746
E;10.856739195563344;5;3.207497814356442;male;HR;0.7434822233752372;57860.603424914094
G;1.7242962719883064;2;2.8551449240464852;female;services;0.16776927857033253;24169.398202069086
C;10.140429603185684;3;2.8037623140241603;male;HR;0.8300684229006413;48651.49597903041
G;5.989876357867054;2;3.4217595264818153;female;sales;0.7031794508565553;31059.056987142572
B;5.773822038597261;2;2.7014104227382627;male;HR;0.12447417794107285;39384.21089010631
D;12.716706671397162;2;3.6917190617434685;male;technician;0.06307284664942348;54252.191129247
C;12.06434915830673;5;2.8179715874724347;male;sales;0.7065856775540206;61819.57886389408
F;10.10495396611413;3;2.724033583125521;male;technician;0.4918740770064074;52209.987894722035
C;6.636320571513247;4;3.3083420188768486;male;services;0.035540373731561714;48303.60553112034
G;0.0;4;2.2752465599144935;female;management;0.32233659958302907;40226.87872778196
D;3.0539636347638073;5;2.451884582665423;female;HR;0.7247895719592127;32909.35433768206
F;3.8647500604113416;3;3.867166899334795;female;sales;0.06680493273370414;32679.958982636297
F;4.3904953393849055;4;2.491905154197416;male;management;0.32753882581534477;65473.75016600352
A;13.88528595475885;5;4.0;other;technician;0.18030438918560565;68488.57746028168
G;5.698040180088877;2;3.4210474852742467;male;sales;0.006408049944547467;43468.015155226036
G;7.401730859113307;2;2.609774143746356;female;sales;0.24914558009010823;30864.334256584323
D;9.308214045044657;1;3.0950680999873548;male;sales;0.024469660410777694;43413.8619175451
C;9.565154916610972;2;3.466317067734684;male;HR;0.34054577969406974;45897.29379974634
C;10.873018659756632;1;2.4534600149369243;male;services;0.19777451160296577;40535.92642755658
G;3.854632687146424;2;2.6162391679692645;female;services;0.6315170350002068;25574.04436962221
E;11.970660900076219;1;2.559718286940083;male;management;0.8917000055407451;63162.17545312148
C;12.154907632135977;5;2.9473316627942525;male;management;0.7345642561194188;86489.22772390406
A;4.8410247056592155;2;2.4311049424006628;female;HR;0.371207603483548;31943.64526791514
C;8.020621023028026;4;3.26294008552091;other;technician;0.1513362485763433;45701.15131347683
D;7.448420340198453;2;3.4134425139969795;male;management;0.5346481208458249;63495.54966274634
C;9.875402777401924;4;3.553552307027074;male;services;0.8006167704791562;52779.008869747275
C;11.87376075602806;3;3.6374020579265816;male;technician;0.5471893277115212;56956.10563088321
C;11.800290823273498;5;3.155470155252324;female;sales;0.14858673346426965;44166.11018080835
B;11.458217783408054;3;2.9015189518682516;male;management;0.7100853791871892;74270.2602368602
C;8.220493494247133;3;2.6848257087737046;female;HR;0.5430270593657076;32590.655638525866
F;10.040678236275197;4;3.1714379331444444;male;sales;0.17755729588855607;56225.086116923056
C;10.444513912348327;1;2.457106923255122;male;sales;0.8366637993183181;43232.91117548071
G;15.606139042707616;1;2.2870952295191085;male;management;0.852785111785425;68724.59310314251
G;8.028648883488774;5;3.1286290725086916;male;services;0.5808459795792908;53143.088434207384
F;10.76739274645271;4;2.2471603648420295;male;technician;0.8275711672967134;55785.46178850053
A;11.272162029282775;2;3.034293499949478;female;HR;0.0038697976067987305;39889.715289960666
B;4.950692039474113;5;3.160611511364389;female;services;0.6101235405463945;35081.127802872456
D;10.446155741704205;4;3.191030363204473;other;sales;0.9298434655742084;47334.47378556221
A;9.277864908370212;1;2.7691892547927615;male;technician;0.7606570821221841;51980.92957404188
D;4.352798038666755;3;2.040494210576278;female;technician;0.9080014198369334;30325.59033993106
B;8.267086055465892;5;3.2972399593473827;female;HR;0.9684309547596256;38894.977699597286
A;9.137992788228072;5;2.8087251017136015;male;services;0.4723531480913157;64447.83790798359
G;5.89350908983975;1;2.1041500938229367;male;sales;0.8109551401285993;36419.944823621365
E;14.308236315974677;5;2.5586702895143767;male;management;0.4938639824434181;88966.03841100616
E;11.027144177440677;3;3.8030407289951795;male;technician;0.6389906299300561;56275.85783876898
F;9.411621595480499;2;2.9139456008139177;other;sales;0.6988104889858195;39138.673820877004
C;3.9863336429883613;3;4.0;female;services;0.8947794350204541;30588.38359654011
A;7.279450457787894;2;2.4148742572365944;female;sales;0.12502056326753663;36473.093587842806
A;11.212605657014445;1;2.2867048097295375;male;sales;0.5328069844153615;52544.010957971615
B;11.549639812603441;5;2.541706290756955;male;services;0.3174113638214575;55959.66287294082
F;9.78440912624877;5;3.252211874710899;other;HR;0.7574841809746848;47214.60953318398
F;8.093229512154021;1;3.159895275554066;female;technician;0.7171108337510456;30306.17375915012
B;9.130866364011624;3;3.7321999521736116;female;sales;0.5150836561614651;37266.45443435342
E;6.321931954933491;3;2.197754143025122;male;management;0.968113214499709;62491.39243377073
E;4.316831839426095;5;2.779319670778604;female;sales;0.36226850399563604;36605.68254414268
A;4.032050549939671;5;3.0600731838840796;male;technician;0.7071882738971876;63601.07991764919
E;5.345354201124046;2;3.3732034969518048;female;management;0.01382827893554528;42191.99552366027
D;10.186050477726962;3;3.3833759389475997;male;management;0.28819423823996737;73715.04424011988
B;6.693653887265342;1;2.138158082240639;other;sales;0.3748572019319033;51287.56765588635
B;6.482685752413415;1;2.1022247264747227;male;HR;0.14037123970315857;35113.05349136414
G;8.824013116503677;2;2.86594981922993;female;sales;0.32779333477729056;32640.327909056523
G;11.39897730711766;4;2.774925872490592;male;technician;0.6610573702631621;58012.45434877048
