HiringManager;Experience;UniversityReputation;GPA;Gender;JobPosition;RANDOM;Salary
B;12.921010218294006;3;3.1111842381809534;male;technician;0.43664463469406;47638.31986864062
F;6.367741997014344;2;3.6876800713692357;female;services;0.29876903785490516;36546.64280091998
C;13.888697439365298;3;3.5737307694040896;male;management;0.5521278006011752;66855.73391980433
C;9.593365337905373;1;3.2525973495169076;other;technician;0.768495410834085;37682.220557491804
D;12.77213128258114;4;3.9278211187495127;male;services;0.8051108631549869;47339.6923874611
E;9.483008941524425;3;3.932026332981116;female;sales;0.18157064218730923;43370.304643916825
B;9.301569212804235;5;2.1091174897853175;male;sales;0.9636271737496477;46624.06495751912
F;7.01784248417434;2;3.256042496765458;female;sales;0.05926177526015497;38822.07455579656
D;4.318050311922485;3;2.941293016239912;female;HR;0.07344072765545806;36075.273504674435
E;10.161656314276627;5;2.205676565169008;female;management;0.03644488579658678;67189.47755093165
B;8.381357558642117;3;2.8654512523784477;male;HR;0.6923394546037627;40711.26387925582
B;13.261646635473596;1;3.476206252076199;female;management;0.569358948912462;55132.12366867915
D;2.688266285250079;5;3.5029290990435675;female;HR;0.2529266420970303;40754.89377046811
E;4.889889518649868;4;3.460286735063962;female;HR;0.5255549680773502;40220.54384017195
D;13.524701064327967;2;2.9946422566675563;female;sales;0.7311510160061441;44127.706731295664
E;9.13113072185217;4;3.636747302195072;female;sales;0.7471105927820573;47072.59383959115
C;10.618282205364398;2;3.074758400795436;male;management;0.1820158124118808;56875.45903302168
C;8.316398680460544;4;2.977956679395174;female;services;0.8723882261196332;44126.7731321329
E;8.821942039599044;5;3.3562743307683705;male;technician;0.9357345805981057;48353.893889460494
E;13.018418217728458;4;2.553351392484814;other;services;0.9350188558054134;46078.97640640643
F;11.156197446858622;5;2.380987119766401;female;sales;0.9759270757000711;49037.43648445297
E;13.890826524450322;5;3.771294866713162;female;services;0.11569067928841015;52737.4256126878
G;10.837362956093628;5;2.828851951843208;other;sales;0.5089800116379929;51547.98255857128
B;10.795898709068526;4;3.5835731392663304;male;technician;0.9349146227409602;48696.03712190038
B;0.0;3;3.0894437959086347;female;technician;0.9427519674457893;33747.94747276318
A;5.8330535902312635;3;4.0;female;HR;0.2633215654189254;45565.521175550966
G;2.8378404426204504;1;3.3087516479126444;female;services;0.574723877876155;26110.135265318433
A;2.451442656166078;5;2.580317633681603;female;HR;0.98690687704951;44209.31746501369
E;5.991058865988738;1;2.7227457854148254;male;management;0.7698770668349108;42189.12448469644
G;12.236412556697479;4;2.4106996894547716;male;HR;0.9600690904452212;46157.54093450288
A;1.408162813774788;3;3.5864175826717366;female;sales;0.48568408209689407;41193.972687079804
A;4.454439080461126;5;3.764453271129347;female;services;0.3129325688528998;50892.64760016605
C;8.335627356170784;5;3.764571748356762;female;services;0.49736493530373693;45822.37526098768
A;11.122400434267838;2;2.738551139413771;male;sales;0.26265811247688;47417.00226170825
E;11.708490385076647;3;3.005469359260704;female;services;0.036986760210584224;43649.164178467865
B;11.926850500060098;5;3.096377146786134;male;HR;0.8548265084375488;48875.69216030862
G;3.1867438604392806;5;2.5409980039117315;female;HR;0.047433755932901445;40288.57024778624
D;7.6528918911710075;2;2.505806023163504;female;sales;0.6816770965494948;34984.14002180658
F;9.329871969412192;3;2.5303730839736973;male;HR;0.7226002061065127;37699.22074391439
D;7.581597993988627;5;1.9067569481229052;female;management;0.2938469777255821;62548.46480572025
G;7.2075957837637095;2;3.3731004000621896;female;HR;0.6551847542162249;34761.187361847056
B;5.202171761793267;2;3.9356196645426857;female;HR;0.7850493333199338;35224.69930465695
A;7.228558934789668;3;2.9473692399462372;male;management;0.14344871244542823;65651.42560953293
D;6.754831801768493;5;2.682570301168675;female;sales;0.364639560504449;48100.243432976524
B;11.421419363100172;4;4.0;male;HR;0.2569455984189598;49993.94609622421
E;10.256789374176602;5;3.548579607304366;male;sales;0.3486930386408489;50400.9386414398
E;12.251145367887322;4;3.2436229880762126;male;technician;0.05636947077466481;48712.61145070107
D;8.657204738216043;5;2.919906503328985;male;services;0.5472862960725521;47565.98833738414
A;14.545144069553253;4;2.687636149251203;female;services;0.8025817191017975;57361.3959894359
B;8.366717926919435;3;3.167576879543828;male;HR;0.31220782020481985;39518.19786871887
E;5.973291457278743;5;3.074597276086508;male;services;0.789843892055924;43676.40328881689
A;10.506755762965406;1;2.955288345991262;other;technician;0.17095987467985585;45943.530282331194
A;13.249976321323327;1;3.2972485144464314;male;management;0.03720436300727026;65365.20906671233
C;4.101486852345623;1;2.770702807545745;female;services;0.9234454258363655;27201.231490545404
F;12.538400835673194;2;1.9534396215522594;other;sales;0.3092974968731701;42083.178549227014
D;9.511256909486244;4;3.0645366663648743;male;HR;0.9241406607380481;45861.63866233839
C;2.9965780210513184;1;3.6345989923327284;female;services;0.38795546423155336;25651.476960283515
B;7.286215187806013;4;3.70461340681917;male;HR;0.8933287025549802;42565.28506965791
F;10.011417560837403;5;3.5360264033865363;male;sales;0.023266732628408393;51911.80863272269
B;13.848072565871117;3;3.770432947217575;female;HR;0.18742021707470635;46373.28671306545
D;8.973356205990086;4;3.022274369796285;female;HR;0.759067141682736;40733.43646259146
E;10.942568822094737;4;2.9885561027597416;other;HR;0.5402435771152316;44342.04435986948
F;7.5406109713563;3;3.310978590741408;male;sales;0.5881215032078169;42077.48723157075
D;5.738537625906842;1;2.945277902324295;female;services;0.9876052150891359;31715.233061001796
A;12.452791167436631;4;3.757058682573362;female;sales;0.7515108785475028;60683.328766565326
F;11.147629867370307;2;2.459526393332732;male;management;0.09237459814826543;55353.74443042453
E;16.11378972196546;1;2.860100366693496;other;HR;0.3450880411154542;41476.93674986906
D;10.833936808891687;1;3.4027443656895895;male;technician;0.47784375168248316;36772.06272391054
E;12.289376026331215;5;3.1244760577071493;male;technician;0.19745451220431653;53110.56136401487
C;14.244730942879505;1;3.2595692200175233;other;sales;0.09907143585809541;40096.43445874087
A;7.761761977596434;2;2.94195380268578;female;HR;0.38233454254842714;42682.79581428535
E;11.755588735053879;1;2.950188589597915;female;sales;0.1747965856955196;37152.54837387597
D;15.147408254913941;4;2.265081788955454;male;sales;0.9773603127257696;51930.079851381735
G;7.051821774379597;3;2.91957583775224;female;services;0.019443151421895233;35884.025426380016
B;11.191530452988351;5;2.620290183766284;female;HR;0.9198162028430984;47862.70162356528
B;5.523979996954571;2;3.6604558157221283;female;sales;0.03604133932975406;35145.48246770013
A;8.923061853300508;5;2.7305754824742694;female;services;0.4295178793543074;52634.972143922445
B;7.626303657584311;3;3.0495632838116054;female;services;0.5728955841557812;38409.60098840186
C;6.874652844984939;4;3.2465221138170093;female;services;0.9806319307205876;41703.233783598436
F;6.466587068934194;5;2.5874817888661097;female;services;0.23467500665736285;40303.07721255361
G;8.429423108781666;2;3.312988920370974;other;HR;0.9578063470906528;37847.273444250626
B;12.730238565931462;2;3.5680542857665336;male;management;0.6122714081490783;61129.353487910514
F;6.5276058061407465;4;3.73011360419689;other;HR;0.6423070028798807;42084.173928408374
D;8.33388113685412;3;3.8404392110452705;other;sales;0.5205541560820517;43909.08623207693
A;9.487335034721633;1;3.0315749604097784;male;sales;0.4408006580122561;43386.11583663659
D;11.901700916164707;5;3.2307834569288287;male;HR;0.22376890728721122;49506.02875728984
B;6.567976651046564;4;3.108661683021801;female;technician;0.821043744274549;45659.87896700989
E;8.358973911823263;4;2.8051684877849277;female;sales;0.2855842756715272;43417.92238076356
F;12.893056437503969;1;2.887394813130641;male;management;0.18005485729485982;56675.48679857048
F;7.82384019153826;2;2.547150277949421;female;sales;0.5690189042340339;37469.09031490021
D;9.97656585978876;5;3.7113963014438194;other;services;0.9562702322337021;49598.45267294791
E;10.934552343470763;4;3.5269884055478578;female;sales;0.23106668202715497;50274.23254179465
D;10.364236689798194;5;2.2718561288047856;male;management;0.33706423254929097;67079.16010917758
F;14.017361343934855;2;2.902357756048926;female;HR;0.21924755980691746;41247.986428111515
B;4.122577447351274;4;3.543137469551149;female;services;0.2653532942699087;38249.28965988892
G;10.647991377090987;1;3.191795579496319;male;management;0.07101418878976584;54346.93411328201
G;12.642597571648672;3;3.2175109300737166;male;management;0.9260991647151415;67414.12534561534
B;6.223892228878938;4;3.092527183762786;female;HR;0.5623452310168822;42133.36654143285
D;11.718147255511884;5;2.76803994789425;female;services;0.08147961808982884;44986.40263338156
G;11.095798369865296;1;2.845601476288849;male;HR;0.340537119710711;33169.99595634616
E;6.602233150429443;2;2.232643261791252;female;sales;0.5273997439241506;35316.608813413666
A;4.845626900724669;4;3.5766727317641824;female;management;0.19584851049781837;70712.57536690311
A;10.768594898881597;4;3.5726351784373858;female;HR;0.2785575523849788;58231.51083128381
D;6.68287800873839;3;3.6310629803720236;female;sales;0.22643314184630592;40908.58308102593
F;10.87679719681813;4;3.6870596829910918;female;sales;0.07168950849950284;48256.040608608666
F;7.606334143501215;3;3.2380341471053575;male;sales;0.7749284504323596;41081.18992880685
C;10.003589439158691;5;3.7124609004862092;other;HR;0.1252730569407422;46476.35030578891
F;12.28901361069346;3;2.6476624905231843;male;technician;0.32639610797278196;43735.409046906854
G;9.716531165556486;3;2.336906566486209;female;services;0.5044788395383352;36988.27562855748
F;6.50908329893941;5;3.619899417914196;female;HR;0.6918112478612206;47065.078998785946
G;8.56921386688664;4;2.168887867035338;other;services;0.18865485542078442;38883.62012314679
C;11.337916373488405;4;2.8364219259599497;other;management;0.14030140771265653;64591.602690010455
G;10.327925761998252;2;2.1449722801299176;male;HR;0.9905857727599101;35374.41414478942
E;8.037505862934317;5;3.207936664925547;female;management;0.6848656610199505;67471.54708400246
E;12.060947103405892;1;2.801171222461643;male;sales;0.808317484467576;37621.84269051904
G;11.341062657973497;1;2.6345501133656892;female;sales;0.6161672145024483;36555.778005910775
F;5.098771722692247;2;2.232075908713349;female;sales;0.2789552574260983;30683.848841638122
F;6.580896758760859;1;2.0577218119982374;male;sales;0.7727123108892598;30855.73167332289
C;11.77696387619423;2;2.3870881023242845;other;sales;0.3614778062481052;42270.278610791815
C;8.592578912590001;4;2.8893582475485533;other;HR;0.5047964505867202;40229.13448064767
F;5.8477965788278325;2;2.3968789596925473;female;services;0.991221596251503;31853.16224822707
C;10.41798702966928;1;2.8263754844254003;male;technician;0.4861070439903378;36732.29994991688
E;6.769203565075554;2;2.909173985643832;male;management;0.044041306463638796;50832.24798165227
G;7.492123633325868;2;2.509677975649526;other;technician;0.840728336823862;37174.8593954618
G;14.47128425984893;5;2.9146775558169624;male;management;0.050583131423398875;75241.62294298685
B;7.814816577961579;1;3.3861747776414233;female;services;0.05771926057129417;34027.827278316785
G;9.991505568260887;4;2.561049158747365;female;HR;0.49855170651115277;43360.90372783425
B;7.094602740262394;3;2.670300718222504;female;HR;0.6387967168540096;37409.49310589533
F;11.927256320699477;4;3.7009424586513635;female;sales;0.819146330570621;48520.65819251838
E;11.474712389724214;1;3.3412092472712116;male;sales;0.14185123502614505;39154.33286370279
A;7.517806314723339;5;2.4697640791593356;female;services;0.27725682677904784;52939.862854239356
F;8.772397412140473;5;2.979537133395738;male;sales;0.8983764698904463;48949.42850499205
C;12.105980084470893;5;2.5631990754902776;male;management;0.44192119722844936;72610.03076642715
E;11.44279428927034;1;2.951865247868046;other;HR;0.2731397749968367;37121.2351694623
C;6.861926642908278;3;2.6456149435054885;female;technician;0.06336967305859076;41673.73587867892
A;11.916811745596972;1;2.915392672699937;female;sales;0.9885671203183756;45808.92225391492
E;6.721644003497296;2;2.8199154183951625;other;sales;0.6901110284634693;32446.186250625087
A;12.468868314816111;5;2.683914089252219;male;management;0.0697398094024364;83300.64083657406
F;9.472453677210613;1;2.795053457021385;female;sales;0.862184671387053;38172.133347200084
A;12.611850080455698;2;2.371896376416595;male;HR;0.3162194493055265;48657.05097853258
F;11.156493236967265;4;2.8525062288234495;male;HR;0.30442899037387094;48028.78427476274
E;5.8466111579178595;3;2.5338087713560173;female;management;0.8161114012674747;51758.21509791673
D;2.3453949133513916;3;3.021561248520786;female;services;0.28229130016394366;31542.309025005314
A;5.371595951931663;4;3.0740382229318497;female;sales;0.9553938896206043;50586.043501218315
G;9.01249563782773;1;2.1304614157934316;female;HR;0.44259646694057075;30475.177633928637
C;12.274520743315614;5;3.1082083836186802;female;sales;0.9845944457501945;51440.487348293995
F;1.008930559152331;5;2.7107576818969092;female;services;0.2870547908604951;36005.78534121645
A;11.724355267044473;4;2.234581548724919;female;HR;0.025617409897243593;52601.56349700415
D;6.8127408163143155;2;3.1483237952410548;female;services;0.3562849844114895;35763.369555973215
D;3.913547568103038;2;2.773775095767825;female;technician;0.9518543865685705;34192.78908739515
E;5.2404789804836795;2;3.745794720913855;female;management;0.17047098049147524;50996.282113072986
C;3.0922013980829366;5;2.7699940660827154;female;services;0.471861274092259;36830.03567707513
B;4.535592007031404;4;3.0280601290337916;female;services;0.7932102753630326;36283.118659907304
C;12.556108093408765;1;3.5961940362118;female;HR;0.39463956061872874;39584.11707864663
F;11.526781042181506;2;3.287660024219305;female;management;0.5545846467601495;57882.729790037345
F;7.822003139205467;3;3.0029345358602897;female;sales;0.33516972023208114;41807.13459864149
D;8.90522017614085;3;3.0642130113730692;female;HR;0.42720465511884675;41207.55927523841
F;7.881574495678192;3;2.411840136401475;female;HR;0.9888106268173106;36923.64392214597
C;7.414024644651995;4;3.346780822922834;female;sales;0.813401411133272;44312.14529067355
G;11.435863978170495;1;3.0886294166267274;male;services;0.7300693915141837;36633.364337722734
A;7.332685064756326;5;4.0;female;services;0.6511749074796885;56385.82149827667
E;11.48187355345758;1;3.3586264353383446;male;services;0.12365201815747917;34265.114747446416
F;7.652926789358114;4;2.828456769790262;male;technician;0.12964326676794158;44396.01823936041
C;9.702266392418181;4;2.2271419403610277;male;services;0.9364105260172154;41155.60499524263
G;6.934333487746244;1;2.9730880670224904;female;sales;0.9508001338698924;31924.15626041044
G;6.734875784067176;3;3.9400945955113613;male;services;0.2968901159543924;39296.83135503872
D;2.2554358966915595;1;2.477007379065959;female;sales;0.20375837785561013;30329.302342125702
E;7.254554633877246;4;3.448570271494147;male;services;0.23218524284654973;40197.17394733808
C;12.750237118958893;4;2.2736533042106197;other;sales;0.43280660777578495;46459.857204674816
B;5.013727314934554;4;3.488109821067559;female;services;0.26603843690393025;38197.23926555829
A;7.073851752794992;3;2.73258423053892;female;sales;0.21935511451965517;46107.352415698515
B;1.821726584294578;5;3.4256052058155224;female;HR;0.4925638943328611;39141.450980550806
A;5.029545938883778;2;3.417285842392972;female;sales;0.036625675147136105;40407.37616229102
G;11.327159608871748;2;4.0;male;services;0.5586214405957158;40645.86676540205
C;9.299163503874045;1;2.8851276518214406;male;management;0.1590131949903396;49147.51230144076
B;2.1254786038304996;5;2.8135935609124902;female;sales;0.027241719026094402;37661.21077948686
C;8.11313428357558;3;4.0;male;management;0.040262003827807535;59646.71926113479
C;11.022454186849723;4;3.9995094300939362;male;services;0.0481025877221255;45906.5678354585
F;8.94253211642459;3;3.237793169186692;female;HR;0.09171282635566969;40589.42692153055
G;5.950746466198483;1;2.9723806796818293;female;services;0.6929913247371575;32170.636390247877
F;4.197607452987833;5;2.8927162615601154;male;management;0.006822954842998663;60230.7025158551
D;14.083684333836926;3;3.2014104361178806;male;HR;0.8940061801594993;45448.55856039323
F;9.551542748667512;4;3.9941540789114103;female;HR;0.8167427049581029;45115.34176573661
F;7.8112854061263315;1;2.997604421869008;male;management;0.1297231728565995;49012.38434279178
E;9.127721970891669;3;3.414547974609353;male;sales;0.32755003354869916;43240.43385519258
F;6.431038631265739;4;3.4729574778497865;male;sales;0.6582386592505394;37707.261168472294
E;10.783528707467188;4;2.5615100746179453;female;HR;0.030913460619639177;44402.14544301616
F;10.325767056414126;2;2.4814905201310524;male;technician;0.5193807101858458;39873.41264657368
C;13.017469891361866;3;2.85374898351838;male;management;0.045412697976171756;63775.04835586011
F;8.63467919730371;2;3.46512183452573;male;technician;0.9787303983806797;38815.76430784814
G;6.470255267844378;3;3.239920324525602;female;HR;0.552532500718862;39263.802582706856
A;8.644471377892279;2;2.480831021423532;male;sales;0.549516167811385;45592.84655728866
F;9.808397374317586;4;3.3941364961497813;male;technician;0.955030824060781;46220.21091866795
C;12.854521072645719;1;3.481028367508108;female;sales;0.20306249020982658;40888.470522812975
E;6.429155519729134;4;2.3240392523108477;female;services;0.38106176139522074;38242.130640518284
D;6.341437908467141;5;3.497007831441694;female;sales;0.7497727317859478;50822.61113966265
F;7.512177119455728;4;2.831463680483517;female;sales;0.33121378665140055;44008.873437207185
G;9.964899943775853;5;3.1203014773928857;male;management;0.6594179797073606;68273.78755157492
B;7.1271763872920655;2;2.5205166476635297;male;HR;0.8153252431024277;34444.053378756216
E;11.112934670203702;2;2.95879895199247;male;services;0.3986932382297912;38426.961284863064
F;9.730121304686154;5;3.0831610557649074;female;technician;0.15467592697741783;50949.69527247742
A;10.216118141346492;4;3.807466472853158;other;HR;0.32265911517758405;54407.224243907236
D;8.23723881300484;3;2.8680004377397292;female;HR;0.24194538402629318;38352.6091834875
D;7.155913930879677;3;2.56671099640424;male;HR;0.7251627300106066;35972.953841130824
E;13.161199745323731;1;2.779771345187966;male;technician;0.584505126421006;41295.04037552558
E;12.781030661269854;2;3.025778300371595;male;HR;0.233857463158347;39276.9514889395
A;9.409631471832535;4;2.903716985492384;male;management;0.22137372351489504;77397.65539416767
E;11.836627630189364;5;3.9294697294237038;male;services;0.2989665518607556;48954.16218765812
E;13.435969523002026;2;3.1236126218562728;male;technician;0.09868660662745155;44842.05933894419
C;4.887376810022797;5;2.9112838420941287;female;sales;0.9514796662712565;43449.139464201966
E;6.018122127235751;4;2.884329307667534;male;services;0.27622243145459613;40062.185829685994
G;8.27664324914671;2;3.385247852873505;male;technician;0.9027494187747184;40338.55782870298
C;14.031197056664201;3;3.80884314487903;male;management;0.8054710860457168;68558.87337170138
C;9.20665047273313;1;2.8674705818972477;female;sales;0.37822324869285584;33742.3734678466
A;9.63672764164634;2;2.652113363688806;male;sales;0.4874860394230004;45399.936468803484
F;14.961764283636676;4;2.1974876033312998;male;HR;0.27315945245775364;48664.18757815496
C;13.448619569586269;4;3.2128095351245136;female;services;0.6370306957744203;46867.771019069296
A;8.142533857581363;3;2.8300628937830834;male;sales;0.381498181427792;50650.19096339203
F;4.612119891892037;1;3.654000543481164;female;services;0.23888781605247333;28305.566820264
B;3.8322432154927224;2;3.2292444984383613;female;sales;0.7638684213226422;33639.60124474305
B;12.579558309052004;1;3.0101658529814705;male;services;0.09378023173065231;35920.71604706552
E;3.928570271694804;1;3.081307525169109;female;services;0.6905251426091279;30248.2872218265
E;5.139996063328397;2;2.5487308615814186;female;HR;0.9205964926719935;32815.22211247941
E;7.685652176163151;1;2.8355990174453773;female;services;0.8513896677347382;31391.79678003653
D;13.017905637637796;5;3.406942483988033;male;technician;0.83238952640736;53105.480515894225
D;0.0;4;2.542631537050579;female;HR;0.4861528595289757;33230.9856074804
F;3.5044588172421554;2;2.7389789367741497;female;technician;0.33990656410835907;33343.67387294162
D;9.88792771732576;4;3.0267233250454426;male;sales;0.7420670713533611;47804.42141792523
C;10.22157708237403;3;1.677885463652392;female;sales;0.8293497209626689;39223.61996821651
F;11.234547110146462;2;3.4888405172851207;female;HR;0.023248009400611336;41264.70593739308
G;4.596247651546063;3;4.0;female;sales;0.6740233521752088;38276.80416213545
C;11.385066870908787;1;2.5804697782434376;male;management;0.22533365450838294;50492.67025431565
B;9.74253661922519;1;3.210087543786137;male;management;0.229138053511459;53363.45044517222
A;13.077870577912396;4;3.305458155741181;male;sales;0.2732364249381646;60476.746108609164
A;8.284141069249937;1;3.288273227262086;male;technician;0.8612026067918626;43115.91564674823
F;7.502482766724432;5;3.4158302730491865;male;management;0.7034110385955255;65974.0375269763
G;8.40997721289671;4;3.102379941487421;female;services;0.6755663433505433;42876.97379024067
C;8.942306433523758;1;2.0867060028161823;female;services;0.17543429054196913;29803.76091519065
F;3.9917241545116777;5;2.5986189132671362;female;technician;0.49996610925185747;44453.39484268174
F;6.6822229618004405;1;2.1766467618572127;male;management;0.241405759346365;42968.707442986284
E;11.988361875494748;5;2.096437975840823;female;sales;0.3664823871921047;49440.68748261564
F;13.232520171742662;2;2.507134912061997;male;services;0.27544235434481434;37293.63229091425
C;9.508389549057162;2;3.6155381112655673;female;HR;0.49248003615375724;39624.89575806947
B;4.815340666103703;4;2.75255632904379;male;sales;0.33214972472268045;42229.07360375072
B;6.417464198092535;2;2.8888923115413045;female;technician;0.4041997542252541;34239.365504476526
F;5.910004686632184;3;3.292206705813688;male;services;0.7102895928801959;37850.78658135533
G;7.443843775963884;5;3.0577599832610205;male;sales;0.9488043044071661;47397.92712462293
F;10.964771224105512;3;2.6031733313625134;male;technician;0.24141862967936722;43226.806394580686
C;7.953452723625725;2;2.8951776103679796;male;management;0.8866329022777828;54474.89487041234
C;13.273436077758598;1;3.993829401160671;female;sales;0.9561306262466729;43573.963294279645
B;13.018709002123382;2;3.2611754323356266;male;management;0.10434578933923377;57696.37396273228
C;11.256690575875513;4;2.6295138830288334;male;management;0.9264250790095742;66365.42990227978
C;7.836398696126791;2;2.109705693238533;female;HR;0.24905745251004718;32929.9977321693
G;7.899567300697306;5;3.3183581630264705;male;sales;0.6401942101808767;49358.73114403606
A;10.867512215560136;3;2.655028908328483;female;services;0.19073291699315087;47694.92417612653
G;9.668238829388464;1;3.5004835805084884;male;HR;0.9329164478675492;34682.11708425559
C;10.741275544545031;3;2.766411929199338;male;services;0.5985500279238326;41963.51747412998
E;11.54994924910909;4;2.4263166569854517;male;management;0.690329890442777;64780.055814438456
D;7.440920458849182;5;3.601345455493937;male;sales;0.39570562034895007;47255.64826662191
D;8.140197397848967;5;3.0069430348714485;male;management;0.24632536804121874;67042.38514554357
B;6.061341540679827;5;3.503905523167992;female;services;0.05998122238544812;44853.515622138846
E;12.660017614957278;3;2.1438336275964467;male;technician;0.3668955891031236;44556.04947271706
E;5.378800950152614;5;3.4467436921580408;female;HR;0.280126189593668;43837.319042108575
F;1.5228354851811465;1;3.3120778658060295;female;services;0.027481072306441923;25445.673222854653
E;7.107372157628209;4;3.9044595693760797;female;services;0.507875173901401;38196.04367359063
F;8.660154463903432;3;3.122255587684885;female;technician;0.9084855479672219;42178.178917142795
G;6.921790688059737;5;3.442803569848861;female;services;0.6649188649885104;44051.60550912204
G;2.5682160686962865;3;3.0651713542185326;female;HR;0.17838302765974678;33368.43638960966
A;9.894481361412577;3;2.4919170746525303;male;management;0.5797810862321391;72057.01638758718
C;12.42579229717785;1;2.174471501344588;male;sales;0.41320804258570343;37611.12755291648
F;7.815357947704481;2;2.845454416849967;male;technician;0.9221971297421712;36520.058325270715
F;4.335873818268535;5;2.7031559169142336;female;sales;0.3876945497980896;41494.912515359945
E;7.08116715971331;4;2.822153672897728;female;HR;0.2800095276016936;42008.38048419246
A;0.8390520790086313;1;3.0115385401600325;female;sales;0.6749178853029425;33798.79178651775
E;6.061543958933298;3;2.8509702620583943;female;services;0.4312338326278923;34776.24684713949
E;6.417743906547138;5;3.380471379795348;male;management;0.22213146315872068;67757.31099300514
C;13.803558530510536;5;1.9258898271817309;other;services;0.7613235698965014;49136.59344760446
D;10.736905623639814;5;3.380526273213002;male;technician;0.6181789066989667;52942.3321078275
A;7.646988086212042;2;2.6913792955486744;male;HR;0.967446809421099;43343.01992350207
C;10.557414763448026;1;3.717833428252198;female;HR;0.594677610704201;32969.205126666595
E;10.856739195563344;5;3.207497814356442;male;HR;0.7434822233752372;47017.64701401469
G;3.7242962719883064;2;2.8551449240464852;female;services;0.16776927857033253;32134.3473693771
C;10.140429603185684;3;2.8037623140241603;male;HR;0.8300684229006413;39512.15862714531
G;7.989876357867054;2;3.4217595264818153;female;sales;0.7031794508565553;36575.787984479146
B;5.773822038597261;2;2.7014104227382627;male;HR;0.12447417794107285;29520.68144783451
D;12.716706671397162;2;3.6917190617434685;male;technician;0.06307284664942348;43579.96291312146
C;12.06434915830673;5;2.8179715874724347;male;sales;0.7065856775540206;52450.47053638263
F;10.10495396611413;3;2.724033583125521;male;technician;0.4918740770064074;47705.16707191659
C;6.636320571513247;4;3.3083420188768486;male;services;0.035540373731561714;42236.57867871259
G;5.856697448523595;4;2.2752465599144935;female;management;0.32233659958302907;54675.00570905501
D;3.0539636347638073;5;2.451884582665423;female;HR;0.7247895719592127;38358.191681819175
F;0.8647500604113416;3;3.867166899334795;female;sales;0.06680493273370414;36301.30467396184
F;4.3904953393849055;4;2.491905154197416;male;management;0.32753882581534477;52950.82198806913
A;13.88528595475885;5;4.0;other;technician;0.18030438918560565;68930.5740883151
G;5.698040180088877;2;3.4210474852742467;male;sales;0.006408049944547467;36213.920695089866
G;8.401730859113307;2;2.609774143746356;female;sales;0.24914558009010823;35202.35922482879
D;9.308214045044657;1;3.0950680999873548;male;sales;0.024469660410777694;37007.261154934844
C;9.565154916610972;2;3.466317067734684;male;HR;0.34054577969406974;38015.84991397492
C;10.873018659756632;1;2.4534600149369243;male;services;0.19777451160296577;32904.33306823795
G;3.854632687146424;2;2.6162391679692645;female;services;0.6315170350002068;32182.848317767435
E;11.970660900076219;1;2.559718286940083;male;management;0.8917000055407451;52767.6579857434
C;12.154907632135977;5;2.9473316627942525;male;management;0.7345642561194188;73992.95129889755
A;4.8410247056592155;2;2.4311049424006628;female;HR;0.371207603483548;37751.90092611813
C;8.020621023028026;4;3.26294008552091;other;technician;0.1513362485763433;45020.5240885857
D;7.448420340198453;2;3.4134425139969795;male;management;0.5346481208458249;50597.933134826824
C;9.875402777401924;4;3.553552307027074;male;services;0.8006167704791562;43191.34040265237
C;11.87376075602806;3;3.6374020579265816;male;technician;0.5471893277115212;45733.04437978631
C;12.800290823273498;5;3.155470155252324;female;sales;0.14858673346426965;52079.9765760238
B;11.458217783408054;3;2.9015189518682516;male;management;0.7100853791871892;63608.89226393153
C;10.220493494247133;3;2.6848257087737046;female;HR;0.5430270593657076;41072.42983853458
F;10.040678236275197;4;3.1714379331444444;male;sales;0.17755729588855607;50254.727731999395
C;10.444513912348327;1;2.457106923255122;male;sales;0.8366637993183181;36084.795210017415
G;15.606139042707616;1;2.2870952295191085;male;management;0.852785111785425;56315.966514796855
G;8.028648883488774;5;3.1286290725086916;male;services;0.5808459795792908;43917.4373638646
F;10.76739274645271;4;2.2471603648420295;male;technician;0.8275711672967134;44895.52842048425
A;8.272162029282775;2;3.034293499949478;female;HR;0.0038697976067987305;45464.32525040501
B;10.950692039474113;5;3.160611511364389;female;services;0.6101235405463945;46470.12915695134
D;10.446155741704205;4;3.191030363204473;other;sales;0.9298434655742084;46423.16350914208
A;9.277864908370212;1;2.7691892547927615;male;technician;0.7606570821221841;41527.601229676686
D;10.352798038666755;3;2.040494210576278;female;technician;0.9080014198369334;39169.13849055591
B;8.267086055465892;5;3.2972399593473827;female;HR;0.9684309547596256;44021.5076400729
A;9.137992788228072;5;2.8087251017136015;male;services;0.4723531480913157;52485.30522508262
G;5.89350908983975;1;2.1041500938229367;male;sales;0.8109551401285993;29945.882963688764
E;14.308236315974677;5;2.5586702895143767;male;management;0.4938639824434181;75624.7369806583
E;11.027144177440677;3;3.8030407289951795;male;technician;0.6389906299300561;47384.20055894013
F;9.411621595480499;2;2.9139456008139177;other;sales;0.6988104889858195;38835.81642199668
C;5.986333642988361;3;4.0;female;services;0.8947794350204541;39820.322475867135
A;8.279450457787894;2;2.4148742572365944;female;sales;0.12502056326753663;45572.454275534525
A;11.212605657014445;1;2.2867048097295375;male;sales;0.5328069844153615;42383.49428280927
B;11.549639812603441;5;2.541706290756955;male;services;0.3174113638214575;43161.49149838476
F;9.78440912624877;5;3.252211874710899;other;HR;0.7574841809746848;50399.537895641435
F;7.093229512154021;1;3.159895275554066;female;technician;0.7171108337510456;39128.65709657194
